no,address,latitude,longitude
군자성모정형외과의원,"서울특별시 광진구 능동로 295, ES빌딩 1층 102호 (군자동)",37.5561330850616,127.07844286512
계룡한의원,"서울특별시 마포구 만리재로 133, 4층 (아현동, 계룡빌딩)",37.5516706026731,126.962122449453
경희무릅나무한의원,"서울특별시 강남구 테헤란로63길 9, 201,202,203호 (삼성동)",,
경희우소홍한의원,"서울특별시 영등포구 국제금융로 78, 303호 (여의도동, 홍우빌딩)",37.5208724804701,126.931298156696
경이비인후과의원,"서울특별시 광진구 광나루로 608, (구의동)",37.5411561167848,127.095267655296
경희호강한의원,서울특별시 관악구 조원로 132 (신림동),37.4852547882808,126.916921480265
교대화인마취통증의학과의원,"서울특별시 서초구 서초중앙로 147, 3층 (서초동, 서초법조타운)",37.4948756733211,127.013058470945
공릉치과의원,서울특별시 노원구 동일로 1045 (공릉동),37.6234059297882,127.073411876507
365황금손한의원,"서울특별시 관악구 난곡로 305, 대영빌딩 3층 (신림동)",37.4812450067843,126.914364402765
815의원,"서울특별시 강남구 논현로 822, 로뎀빌딩 4,5,6층 (신사동)",37.5217786860123,127.028447137115
국중연한의원,"서울특별시 송파구 석촌호수로 84 (잠실동,2층 제1호,2호)",37.5087805500559,127.086665176
경희설한의원,"서울특별시 서초구 남부순환로 2614, 307호 (양재동)",37.4844741553292,127.036674496114
골든발란스여성의원,"서울특별시 서초구 강남대로 535, 프린스빌딩 9,10층 (반포동)",37.5096090184365,127.021598701287
권마취통증의학과의원,서울특별시 구로구 구로동로26길 115 (구로동),37.4901321937348,126.890478535204
구원창문외과의원,"서울특별시 동작구 동작대로 89, 골든시네마타워 3층 301호 (사당동)",37.4846140265703,126.981665713772
국립정신건강센터,"서울특별시 광진구 용마산로 127 (중곡동, 국립정신건강센터)",37.5650862337223,127.085776641765
고성종의원,"서울특별시 노원구 석계로9길 33, (월계동)",37.6167081607048,127.06264081846
경희아인한의원,"서울특별시 강동구 올림픽로 664, 306호 (천호동, 대우 한강 베네시티)",37.540555377209,127.124975762766
88월드치과의원,"서울특별시 영등포구 도림로 144, 88월드타워 3층 (대림동)",37.493335973391,126.89821279355
88플러스내과의원,"서울특별시 강서구 방화동로 40, 2층 (공항동)",37.5640509513824,126.811268489685
광진하나치과의원,"서울특별시 광진구 능동로13길 39, 3층 (화양동)",37.543959020957,127.069757721395
365엠씨람스의원,"서울특별시 영등포구 영중로 6, 11~13층 (영등포동3가, 영등포키스톤타워)",,
가다정한의원,"서울특별시 광진구 능동로 302, 3층 (능동)",37.5565941097975,127.079543523196
365온(ON)가정의원,"서울특별시 중구 왕십리로 407, B1층 2호 (신당동, 신당 파인힐 하나유보라)",37.5647799977176,127.024709957671
경희불로장생한의원,서울특별시 강동구 천중로52길 27,37.5395541016533,127.143961328091
CBK성형외과의원,"서울특별시 강남구 봉은사로 209, 7층 (논현동)",37.5079322777816,127.035012857641
광남한의원,서울특별시 종로구 종로 251-3(종로5가),37.5714610810276,127.005608148003
구로성모의원,"서울특별시 구로구 가마산로 220, 동성빌딩 2층 (구로동)",37.4934613242605,126.885629113416
금호경희한의원,"서울특별시 성동구 독서당로 307-1, 3층 (금호동3가)",37.5483327196824,127.023025986489
경희예가한의원,"서울특별시 강남구 봉은사로73길 47, 1층 (삼성동)",37.515404353161,127.049491060793
SC제일산부인과의원,서울특별시 광진구 광나루로 506 (구의동),37.5447170145947,127.085664922443
SJ서울삼정치과의원,"서울특별시 강남구 봉은사로 205 (논현동, 상하빌딩 2층)",37.5077659311428,127.034472042487
SNU하안과의원,"서울특별시 노원구 화랑로 337, 4층 (월계동)",37.6152393519423,127.065169222212
365올케어치과의원,"서울특별시 중구 동호로 171, 4층 (신당동)",37.553478403261,127.011305155237
UC성심치과의원,"서울특별시 중랑구 용마산로 503, 5층 (망우동)",37.5961113613677,127.099920402648
88플러스내과산부인과의원,"서울특별시 노원구 동일로192길 74, 201,202호 (공릉동, 우은빌딩)",,
WE(더블유이)의원,"서울특별시 영등포구 양평로 22, 당산타워 7층 (당산동6가)",37.5331572915693,126.903933458671
궁동의원,"서울특별시 구로구 부일로15길 4, 201호 (궁동)",37.4935163491463,126.834426968582
그레이스치과의원,"서울특별시 용산구 이태원로 173, 3층 (이태원동)",37.5346565148264,126.993264660716
e-바른치과의원,"서울특별시 강서구 강서로 163, 3층 (화곡동, 콤마빌딩)",37.5412413213065,126.840345915343
e-하얀치과의원,서울특별시 송파구 중대로9길 41,37.4967859701532,127.118372709683
김기범이비인후과의원,서울특별시 성북구 성북로4길 52,37.5944725333435,127.012706037821
기쁨정원치과병원,"서울특별시 강남구 밤고개로1길 10, 315호 (수서동, 수서현대벤쳐빌)",37.4880244867416,127.101844450006
e365치과의원,서울특별시 서대문구 수색로 56 3층 (북가좌동),37.5708154693004,126.912242300278
경희태화당한의원,"서울특별시 서대문구 수색로2길 6, 2층 (남가좌동)",37.5690867044911,126.916301879283
고려튼튼정형외과의원,"서울특별시 종로구 송월길 99, 2226,2227,2228호 (홍파동, 경희궁자이)",,
가디한의원,"서울특별시 서초구 남부순환로315길 104, 성누가의원 2층 (서초동)",37.4830944873651,127.007522043909
금산부인과의원,"서울특별시 양천구 신목로 86, 3층 (신정동)",37.5223155146806,126.874766090418
e원플란트치과의원,"서울특별시 동대문구 휘경로 15, 3층 (이문동)",37.5959001609367,127.061962760963
koko코코치과의원,"서울특별시 노원구 동일로 1005, 대정빌딩 2층 (공릉동)",37.6199276979518,127.074514434411
고운가정의학과의원,서울특별시 강동구 동남로79길 26 (고덕동),37.5591838811941,127.153744243632
김범한의원,"서울특별시 동작구 국사봉1길 11, 대룡빌딩 (상도동)",37.4990136207961,126.929243360392
권명대치과의원,서울특별시 중구 세종대로 68 (태평로2가),37.5622631687486,126.976689710514
기분좋은연세365의원,"서울특별시 은평구 응암로 223, 2층 3층 (응암동)",37.5919761415152,126.917404688317
가연관악산부인과의원,서울특별시 관악구 남부순환로 1838 (봉천동),37.480431385536,126.953962484327
고운이치과의원,서울특별시 강남구 선릉로 32,37.4826959991289,127.060926657535
고운이치과의원,서울특별시 관악구 은천로 114 (봉천동),,
국회사무처부속치과의원,서울특별시 영등포구 의사당대로 1,37.5329119742768,126.916403869603
골든뷰성형외과의원,"서울특별시 강남구 압구정로 449, 3층 (청담동, 청하빌딩)",37.526249850504,127.046521116092
가넷성형외과의원,"서울특별시 강남구 압구정로30길 51, I.S.A 빌딩 5층 (신사동)",37.5239285235536,127.029366308026
고운결한의원,"서울특별시 강동구 올림픽로 664, 306호 (천호동, 대우 한강 베네시티)",37.540555377209,127.124975762766
곽치과의원,"서울특별시 종로구 새문안로3길 30, 지하 118호 (내수동, 대우빌딩)",37.5727371532245,126.973281404951
365봄연합의원,"서울특별시 강서구 양천로 424, 가양역 데시앙플렉스 지식산업센터 227,236~240호 (등촌동)",37.5642277147695,126.847971033372
김경수정형외과의원,"서울특별시 강동구 구천면로 200, 2층 (천호동, 은평빌딩)",37.540281958736,127.126802458449
가한의원,서울특별시 강서구 양천로 719 (염창동),37.5496120011338,126.875931294592
강남르시엘여성의원,"서울특별시 서초구 강남대로 206, 3층 (양재동)",37.4826683155589,127.036507410115
굿모닝힐의원,"서울특별시 동작구 노량진로 225 (본동, 1층, 2층)",37.5129529219898,126.950989462114
365봄한의원,"서울특별시 은평구 통일로 626, 유림빌딩 2층 (녹번동)",37.602472019451,126.935407233318
가산베스트치과의원,"서울특별시 금천구 가산디지털1로 219, 벽산디지털밸리6차 2층 214호 (가산동)",37.4844978892408,126.878992112173
고준영이비인후과의원,서울특별시 강남구 삼성로 155  (대치동),37.4938813994708,127.062951852624
가락서울치과의원,"서울특별시 송파구 중대로9길 35, 3층 (가락동)",37.4963112057974,127.118306937019
