no,address,latitude,longitude
6,서울특별시 동대문구 정릉천동로 100,37.5792884594357,127.035007753038
145,서울특별시 관악구 구암길 95,37.4905690249409,126.947968355886
155,서울특별시 강남구 남부순환로 2803,37.4969598110093,127.071448704536
158,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
234,서울특별시 은평구 연서로28길 12-1,37.6175663166646,126.921347658199
423,서울특별시 송파구 성내천로6길 1-13,37.5040148028601,127.135422426991
433,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
441,서울특별시 송파구 성내천로6길 1-13,37.5040148028601,127.135422426991
473,서울특별시 강동구 진황도로 12,37.5340519484587,127.140383870159
503,서울특별시 서초구 신반포로 45,37.5055867976556,127.002955591295
504,서울특별시 송파구 성내천로6길 1-13,37.5040148028601,127.135422426991
612,서울특별시 금천구 시흥대로 291-1,37.4564460340497,126.899907987482
735,서울특별시 노원구 노원로1길 103,37.6210634812426,127.083403625545
802,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
804,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
820,서울특별시 송파구 올림픽로 399,37.5149014053102,127.105018464362
859,서울특별시 서초구 신반포로 9,37.5055867976556,127.002955591295
919,서울특별시 금천구 시흥대로 291-1,37.4564460340497,126.899907987482
974,서울특별시 서초구 신반포로 9,37.5055867976556,127.002955591295
1039,서울특별시 동대문구 한천로24길 74-11,37.5698285199166,127.067316225478
1173,서울특별시 서초구 효령로34길 79,37.4796036768965,127.000353308989
1445,서울특별시 서초구 잠원로 86,37.5144972461851,127.007739201468
1491,서울특별시 서초구 신반포로 45,37.5055867976556,127.002955591295
1497,서울특별시 서초구 신반포로 9,37.5055867976556,127.002955591295
1607,서울특별시 구로구 개봉로3가길 88-41,37.4841937553796,126.853558923094
1795,서울특별시 송파구 올림픽로 399,37.5149014053102,127.105018464362
1833,서울특별시 서초구 신반포로 45,37.5055867976556,127.002955591295
1839,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
2008,서울특별시 서초구 신반포로 45,37.5055867976556,127.002955591295
2028,서울특별시 송파구 올림픽로 399,37.5149014053102,127.105018464362
2338,서울특별시 송파구 올림픽로 399,37.5149014053102,127.105018464362
2352,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
2487,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
2560,서울특별시 서초구 신반포로 45,37.5055867976556,127.002955591295
2804,서울특별시 금천구 시흥대로 291-1,37.4564460340497,126.899907987482
3099,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
3100,서울특별시 강동구 진황도로 12,37.5340519484587,127.140383870159
3192,서울특별시 동작구 사당로23길 4,37.4886969999594,126.972246561756
3193,서울특별시 동작구 사당로23길 4,37.4886969999594,126.972246561756
3283,서울특별시 송파구 올림픽로 399,37.5149014053102,127.105018464362
3287,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
3288,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
3542,서울특별시 동작구 사당로23길 4,37.4886969999594,126.972246561756
3584,서울특별시 송파구 성내천로6길 1-13,37.5040148028601,127.135422426991
3589,서울특별시 송파구 올림픽로 399,37.5149014053102,127.105018464362
3599,서울특별시 서초구 신반포로 9,37.5055867976556,127.002955591295
3708,서울특별시 금천구 시흥대로 291-1,37.4564460340497,126.899907987482
3727,서울특별시 동작구 사당로23길 4,37.4886969999594,126.972246561756
3828,서울특별시 서초구 신반포로33길 30,37.5114174497808,127.009934626647
3848,서울특별시 서초구 신반포로33길 30,37.5114174497808,127.009934626647
3860,서울특별시 강남구 남부순환로 2803,37.4969598110093,127.071448704536
3865,서울특별시 송파구 올림픽로 399,37.5149014053102,127.105018464362
3908,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
3910,서울특별시 서초구 잠원로4길 34-11,37.5121434873936,127.009835074782
4163,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
4218,서울특별시 금천구 시흥대로 291-1,37.4564460340497,126.899907987482
4278,서울특별시 동작구 사당로23길 4,37.4886969999594,126.972246561756
4339,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
4366,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
4367,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
4545,서울특별시 강서구 곰달래로18길 33-1,37.5292683895463,126.841419168755
4617,서울특별시 은평구 연서로28길 12-1,37.6175663166646,126.921347658199
5048,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
5052,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
5053,서울특별시 송파구 올림픽로 399,37.5149014053102,127.105018464362
5067,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
5316,서울특별시 강동구 진황도로 18,37.5340519484587,127.140383870159
5323,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
5324,서울특별시 서초구 신반포로33길 30,37.5114174497808,127.009934626647
5349,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
5551,서울특별시 금천구 시흥대로 291-1,37.4564460340497,126.899907987482
5699,서울특별시 은평구 서오릉로 107-1,37.611389448593,126.917060437865
5716,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
5740,서울특별시 송파구 올림픽로 399,37.5149014053102,127.105018464362
5897,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
5944,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
5945,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
6659,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
6728,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
6789,서울특별시 송파구 올림픽로 399,37.5149014053102,127.105018464362
7229,서울특별시 금천구 시흥대로 291-1,37.4564460340497,126.899907987482
7274,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
7276,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
7316,서울특별시 송파구 올림픽로33길 17,37.519631109354,127.107940739865
7320,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
7488,서울특별시 종로구 세검정로 384-13,37.6010341030755,126.959673824003
7696,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
7698,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
7959,서울특별시 강남구 남부순환로 2803,37.4969598110093,127.071448704536
7982,서울특별시 송파구 올림픽로33길 17,37.519631109354,127.107940739865
7994,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
7995,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
8080,서울특별시 동작구 사당로23길 4,37.4886969999594,126.972246561756
8278,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
8281,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
8283,서울특별시 서초구 잠원로4길 34-11,37.5121434873936,127.009835074782
8438,서울특별시 성북구 64,37.5893588153919,127.016702905651
8539,서울특별시 동작구 사당로23길 4,37.4886969999594,126.972246561756
8690,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
8691,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
8693,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
8720,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
8721,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
8742,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
9047,서울특별시 금천구 시흥대로 291-1,37.4564460340497,126.899907987482
9054,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
9064,서울특별시 송파구 성내천로6길 1-13,37.5040148028601,127.135422426991
9088,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
9089,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
9090,서울특별시 서초구 나루터로4길 39,37.5117723729703,127.013404695011
9142,서울특별시 은평구 서오릉로 107-1,37.611389448593,126.917060437865
9248,서울특별시 동작구 사당로23길 4,37.4886969999594,126.972246561756
9363,서울특별시 서초구 나루터로4길 28,37.5117723729703,127.013404695011
9395,서울특별시 송파구 성내천로6길 1-13,37.5040148028601,127.135422426991
9426,서울특별시 서초구 신반포로 32,37.5055867976556,127.002955591295
