NO,latitude,longitude,address
2023_00001,37.6141017641988,127.091034702557,서울특별시 중랑구 신내로19길 42
2023_00002,37.6099470914336,127.036913604861,서울특별시 성북구 오패산로 90
2023_00003,37.6202886019719,127.082162209943,서울특별시 노원구 노원로1길 95
2023_00004,37.6024550886221,126.951392730744,서울특별시 서대문구 포방터10길 33
2023_00005,37.4956264931259,127.077191033018,서울특별시 강남구 개포로109길 21
2023_00006,37.492866446657,126.934131338844,서울특별시 관악구 당곡2길 109-11
2023_00007,37.4975377727092,126.848288967665,서울특별시 구로구 경인로 248-13
2023_00008,37.5004196071802,126.911544544308,서울특별시 영등포구 신풍로 77
2023_00009,37.5049818982281,126.946788478219,서울특별시 동작구 만양로 6
2023_00010,37.5118200914235,127.006237310492,서울특별시 서초구 잠원로 85
2023_00011,37.4981263526043,127.050691041401,서울특별시 강남구 선릉로69길 19
2023_00012,37.5040994188129,126.966284444741,서울특별시 동작구 흑석한강로 27
2023_00013,37.4728402666863,126.901161544745,서울특별시 금천구 독산로85길 36
2023_00014,37.4934361918055,127.057697682666,서울특별시 강남구 삼성로51길 37
2023_00015,37.5145189166529,127.006995721647,서울특별시 서초구 잠원로 117
2023_00016,37.4877957329993,126.973472134901,서울특별시 동작구 사당로23길 112
2023_00017,37.4910414805382,126.977148222194,서울특별시 동작구 동작대로29길 118
2023_00018,37.5031656177406,126.958890979647,서울특별시 동작구 서달로 91
2023_00019,37.516733284228,127.089889095677,서울특별시 송파구 올림픽로 135
2023_00020,37.5213592954462,127.104971745978,서울특별시 송파구 올림픽로 435
2023_00021,37.5040994188129,126.966284444741,서울특별시 동작구 흑석한강로 27
2023_00022,37.5230042633715,127.050463180352,서울특별시 강남구 도산대로96길 39
2023_00023,37.5103949442095,126.900176553265,서울특별시 영등포구 도영로 66
2023_00024,37.4479033151811,126.900722652942,서울특별시 금천구 시흥대로 165
2023_00025,37.4947116756868,126.90897844388,서울특별시 영등포구 여의대방로 25
2023_00026,37.4947116756868,126.90897844388,서울특별시 영등포구 여의대방로 25
2023_00027,37.5230042633715,127.050463180352,서울특별시 강남구 도산대로96길 39
2023_00028,37.4490734382987,126.913658594513,서울특별시 금천구 금하로 750
2023_00029,37.4864868587499,127.033537582361,서울특별시 강남구 강남대로 256
2023_00030,37.5329312320335,126.902834034778,서울특별시 영등포구 당산로 214
2023_00031,37.4898474387668,126.952985510916,서울특별시 관악구 성현로 80
2023_00032,37.4789423906036,126.824571211875,서울특별시 구로구 항동로 43
2023_00033,37.5101470412624,126.951490881181,서울특별시 동작구 매봉로 134
2023_00034,37.4893225494193,127.024591003338,서울특별시 서초구 효령로 391
2023_00035,37.4479033151811,126.900722652942,서울특별시 금천구 시흥대로 165
2023_00036,37.4496340433581,126.910501928991,서울특별시 금천구 독산로10길 96
2023_00037,37.4479033151811,126.900722652942,서울특별시 금천구 시흥대로 165
2023_00038,37.5117542837524,126.902325704642,서울특별시 영등포구 도신로29길 28
2023_00039,37.5117542837524,126.902325704642,서울특별시 영등포구 도신로29길 28
2023_00040,37.5151252476966,127.078130036923,서울특별시 송파구 올림픽로 99
2023_00041,37.563546252348,126.995814962096,서울특별시 중구 마른내로 72
2023_00042,37.5723925579397,127.016735679084,서울특별시 종로구 종로58가길 27
2023_00043,37.6212990641092,127.051847478882,서울특별시 성북구 한천로 713
2023_00044,37.6507961246108,127.025136742052,서울특별시 도봉구 우이천로32길 67
2023_00045,37.5664842722046,127.040276642646,서울특별시 성동구 마장로 271
2023_00046,37.5664842722046,127.040276642646,서울특별시 성동구 마장로 271
2023_00047,37.6007507501532,127.068769452719,서울특별시 동대문구 한천로58길 47
2023_00048,37.5808368956261,127.095052598876,서울특별시 중랑구 사가정로71길 19
2023_00049,37.6002340166717,127.042651944006,서울특별시 성북구 월곡로14길 26
2023_00050,37.6105429131678,127.055357426852,서울특별시 성북구 화랑로 235
2023_00051,37.6050587642973,127.030990445726,서울특별시 성북구 종암로 167
2023_00052,37.6013911865577,127.096099061687,서울특별시 중랑구 신내로7길 20
2023_00053,37.6050832927232,127.022078590713,서울특별시 성북구 길음로 33
2023_00054,37.5777282391894,127.031371717206,서울특별시 동대문구 왕산로 72
2023_00055,37.6058494237909,127.020985165043,서울특별시 성북구 길음로9길 40
2023_00056,37.5754722861294,127.037112346823,서울특별시 동대문구 정릉천동로 36
2023_00057,37.5944725333435,127.012706037821,서울특별시 성북구 성북로4길 52
2023_00058,37.5404656250355,127.044276890259,서울특별시 성동구 왕십리로 36
2023_00059,37.5973859824567,127.019322962211,서울특별시 성북구 북악산로 844
2023_00060,37.5732224094682,127.053545301946,서울특별시 동대문구 답십리로41길 33
2023_00061,37.6087724936926,127.045611958623,서울특별시 성북구 장월로1길 28
2023_00062,37.6592358007188,127.035947597886,서울특별시 도봉구 도당로2길 16
2023_00063,37.5548088817349,127.027399715208,서울특별시 성동구 행당로 82
2023_00064,37.5665748058672,127.023261376536,서울특별시 중구 난계로 169
2023_00065,37.5691096001774,127.032672663162,서울특별시 성동구 무학로 50
2023_00066,37.6478841889324,127.024070387404,서울특별시 도봉구 우이천로 367
2023_00067,37.5664842722046,127.040276642646,서울특별시 성동구 마장로 271
2023_00068,37.516879547214,126.975899020674,서울특별시 용산구 이촌로88길 30
