NO,latitude,longitude,address
2022_00820,37.51498201,126.8651323,서울특별시 양천구 목동동로 100
2022_00821,37.58509035,126.8904419,서울특별시 은평구 수색로 300
2022_00822,37.48351714,127.1313064,서울특별시 송파구 충민로 151
2022_00823,37.56709401,126.8547358,서울특별시 강서구 허준로 121
2022_00824,37.51876726,127.0206916,서울특별시 강남구 압구정로2길 46
2022_00825,37.51014704,126.9514909,서울특별시 동작구 매봉로 134
2022_00826,37.5509092,127.131611,서울특별시 강동구 올림픽로98가길 47
2022_00827,37.5509092,127.131611,서울특별시 강동구 올림픽로98가길 47
2022_00828,37.49155734,127.0299709,서울특별시 서초구 강남대로 321
2022_00829,37.55371603,127.021929,서울특별시 성동구 금호로 140
2022_00830,37.55100797,126.911649,서울특별시 마포구 월드컵로3길 14
2022_00831,37.49632776,126.9139635,서울특별시 동작구 여의대방로10길 14
2022_00832,37.66449773,127.0644832,서울특별시 노원구 한글비석로 479
2022_00833,37.66858528,127.0611197,서울특별시 노원구 한글비석로54길 92
2022_00834,37.66693298,127.0591649,서울특별시 노원구 한글비석로 530
2022_00835,37.49961577,127.0659154,서울특별시 강남구 삼성로 212
2022_00836,37.63795562,127.0598022,서울특별시 노원구 동일로207길 186
2022_00837,37.55136837,127.1747855,서울특별시 강동구 상일로 74
2022_00838,37.55185967,126.8398774,서울특별시 강서구 강서로46길 78
2022_00839,37.55158665,126.8275827,서울특별시 강서구 수명로2길 105
2022_00840,37.64371212,127.0539524,서울특별시 도봉구 덕릉로66길 17
2022_00841,37.65370677,127.0457652,서울특별시 도봉구 노해로63길 75
2022_00842,37.59585148,127.0896383,서울특별시 중랑구 봉우재로33길 85
2022_00843,37.54919304,126.9515251,서울특별시 마포구 마포대로7길 22
2022_00844,37.59447253,127.012706,서울특별시 성북구 성북로4길 52
2022_00845,37.55617709,127.1591765,서울특별시 강동구 고덕로 333
2022_00846,37.67521459,127.048765,서울특별시 도봉구 마들로 684-19
2022_00847,37.50623471,126.8951535,서울특별시 영등포구 도신로 31
2022_00848,37.54531541,126.8330781,서울특별시 강서구 강서로45다길 30-27
2022_00849,37.5586217,126.9558604,서울특별시 서대문구 신촌로35길 10
2022_00850,37.59659512,127.0947687,서울특별시 중랑구 봉우재로57길 47
2022_00851,37.61763836,127.0105997,서울특별시 강북구 솔샘로 174
2022_00852,37.51512525,127.07813,서울특별시 송파구 올림픽로 99
2022_00853,37.51313818,127.0930487,서울특별시 송파구 송파대로 567
2022_00854,37.55796271,126.8569695,서울특별시 강서구 공항대로45길 68-6
2022_00855,37.61749956,127.0743294,서울특별시 노원구 화랑로 421
2022_00856,37.48609883,126.9721489,서울특별시 동작구 사당로13길 40
2022_00857,37.52153516,126.8432218,서울특별시 양천구 월정로 21
2022_00858,37.55331821,127.1687882,서울특별시 강동구 상일로 55
2022_00859,37.55626353,126.9421217,서울특별시 마포구 신촌로 150
2022_00860,37.49540382,126.8433766,서울특별시 구로구 경인로20길 6
2022_00861,37.55668291,127.1695273,서울특별시 강동구 고덕로 360
2022_00862,37.65470356,127.066191,서울특별시 노원구 노해로 508
2022_00863,37.49374752,126.9340893,서울특별시 동작구 국사봉길 178
2022_00864,37.4898994,126.8889619,서울특별시 구로구 도림로 59
2022_00865,37.55690832,126.8178746,서울특별시 강서구 마곡중앙1로 71
2022_00866,37.59614433,127.0863473,서울특별시 중랑구 망우로 304
2022_00867,37.52884106,126.8417698,서울특별시 강서구 강서로7길 107
2022_00868,37.63661517,127.0656682,서울특별시 노원구 섬밭로 232
2022_00869,37.57285496,127.0524012,서울특별시 동대문구 답십리로 130
2022_00870,37.66693298,127.0591649,서울특별시 노원구 한글비석로 530
2022_00871,37.55344749,127.12566,서울특별시 강동구 상암로 11
2022_00872,37.60132702,126.9184934,서울특별시 은평구 진흥로1길 11
2022_00873,37.51512525,127.07813,서울특별시 송파구 올림픽로 99
2022_00874,37.57285496,127.0524012,서울특별시 동대문구 답십리로 130
2022_00875,37.57566143,126.9208517,서울특별시 서대문구 가재울로 45
2022_00876,37.66355722,127.0766339,서울특별시 노원구 덕릉로94길 21
2022_00877,37.48376028,126.9427012,서울특별시 관악구 봉천로 387
2022_00878,37.47656344,127.1117521,서울특별시 강남구 자곡로 260
2022_00879,37.48689875,126.9005633,서울특별시 영등포구 도림천로19길 12
2022_00880,37.49561647,126.8903189,서울특별시 구로구 가마산로 268
2022_00881,37.53379984,127.1143254,서울특별시 송파구 풍성로6길 15
2022_00882,37.63528107,126.9176562,서울특별시 은평구 통일로 1034
2022_00883,37.62250358,127.0775136,서울특별시 노원구 동일로180길 48-9
2022_00884,37.59080113,127.0561174,서울특별시 동대문구 이문로 37
2022_00885,37.55768646,127.1485777,서울특별시 강동구 아리수로50길 50
2022_00886,37.50498194,126.9095271,서울특별시 영등포구 가마산로 442
2022_00887,37.59614433,127.0863473,서울특별시 중랑구 망우로 304
2022_00888,37.60459386,127.0345453,서울특별시 성북구 오패산로3길 17
2022_00889,37.64371212,127.0539524,서울특별시 도봉구 덕릉로66길 17
2022_00890,37.5034739,127.1266739,서울특별시 송파구 오금로 307
2022_00891,37.51673328,127.0898891,서울특별시 송파구 올림픽로 135
2022_00892,37.66037012,127.0319369,서울특별시 도봉구 방학로11길 36
2022_00893,37.51724645,126.9135461,서울특별시 영등포구 경인로114가길 14
2022_00894,37.5213593,127.1049717,서울특별시 송파구 올림픽로 435
2022_00895,37.56657481,127.0232614,서울특별시 중구 난계로 169
2022_00896,37.48984744,126.9529855,서울특별시 관악구 성현로 80
2022_00897,37.49761457,127.1025318,서울특별시 송파구 송파대로 345
2022_00898,37.5691096,127.0326727,서울특별시 성동구 무학로 50
2022_00899,37.60023402,127.0426519,서울특별시 성북구 월곡로14길 26
2022_00900,37.5691096,127.0326727,서울특별시 성동구 무학로 50
2022_00901,37.60652448,127.0622612,서울특별시 성북구 돌곶이로8길 22
2022_00902,37.54384804,126.9348545,서울특별시 마포구 토정로18길 11
2022_00903,37.56916416,127.0263479,서울특별시 성동구 무학로 33
2022_00904,37.6136536,127.0608101,서울특별시 성북구 화랑로 299
2022_00905,37.57488209,126.8907326,서울특별시 마포구 월드컵북로47길 46
2022_00906,37.59550573,127.085324,서울특별시 중랑구 면목로 489
2022_00907,37.54826258,126.8409806,서울특별시 강서구 강서로 266
2022_00908,37.51512525,127.07813,서울특별시 송파구 올림픽로 99
2022_00909,37.48107915,126.9506892,서울특별시 관악구 남부순환로218길 1
2022_00910,37.54591501,126.9506223,서울특별시 마포구 마포대로 115-8
2022_00911,37.56916416,127.0263479,서울특별시 성동구 무학로 33
2022_00912,,,서울특별시 송파구 성내천로6길 1-13
2022_00913,37.4986414,127.1365867,서울특별시 송파구 오금로 407
2022_00914,,,서울특별시 은평구 연서로19길 9
2022_00915,,,서울특별시 은평구 연서로17길 12
2022_00916,37.60053438,126.9320989,서울특별시 은평구 은평로 220
2022_00917,37.58689948,126.8991669,서울특별시 은평구 은평터널로 65
2022_00918,,,서울특별시 은평구 연서로17길 12
2022_00919,,,서울특별시 은평구 연서로17길 12
2022_00920,,,서울특별시 은평구 연서로17길 12
2022_00921,37.55092488,126.9467959,서울특별시 마포구 숭문길 106
2022_00922,,,서울특별시 은평구 연서로19길 9
2022_00923,37.66689676,127.0560392,서울특별시 노원구 동일로227길 25
2022_00924,,,서울특별시 은평구 연서로19길 9
2022_00925,37.62129906,127.0518475,서울특별시 성북구 한천로 713
2022_00926,37.48812575,127.1110591,서울특별시 송파구 중대로 24
2022_00927,37.64865335,127.0848081,서울특별시 노원구 중계로8길 106
2022_00928,37.50786022,127.011582,서울특별시 서초구 신반포로 270
2022_00929,37.5213593,127.1049717,서울특별시 송파구 올림픽로 435
2022_00930,37.67801899,127.0529134,서울특별시 노원구 동일로241길 53
2022_00931,37.57153553,127.046159,서울특별시 동대문구 천호대로55길 11
2022_00932,37.49542065,126.9023929,서울특별시 영등포구 도림로54길 14
2022_00933,37.5486615,127.1461524,서울특별시 강동구 상암로51길 61
2022_00934,37.59044759,127.0287636,서울특별시 성북구 개운사길 83-15
2022_00935,37.65581993,127.0761141,서울특별시 노원구 덕릉로76길 29
2022_00936,37.55331821,127.1687882,서울특별시 강동구 상일로 55
2022_00937,37.59044759,127.0287636,서울특별시 성북구 개운사길 83-15
2022_00938,37.48806952,127.0534832,서울특별시 강남구 언주로30길 56
2022_00939,37.48982442,126.9777452,서울특별시 동작구 동작대로29길 110
2022_00940,37.54724497,126.8322439,서울특별시 강서구 화곡로13길 107
2022_00941,37.60368603,127.0121869,서울특별시 성북구 정릉로 262
2022_00942,37.60368603,127.0121869,서울특별시 성북구 정릉로 262
2022_00943,37.5503756,127.1092971,서울특별시 광진구 아차산로78길 7
2022_00944,37.52938789,127.0421076,서울특별시 강남구 압구정로 401
2022_00945,37.60939478,127.0755161,서울특별시 중랑구 동일로157길 41
2022_00946,37.49990331,126.892109,서울특별시 구로구 공원로 26
2022_00947,37.55344749,127.12566,서울특별시 강동구 상암로 11
2022_00948,37.49041718,126.9758253,서울특별시 동작구 동작대로29길 115
2022_00949,37.55456191,126.9475434,서울특별시 마포구 대흥로24길 27
2022_00950,37.55243392,126.9542238,서울특별시 마포구 마포대로 195
2022_00951,37.54472977,126.8615933,서울특별시 강서구 등촌로 163
2022_00952,37.50408278,127.1052197,서울특별시 송파구 백제고분로 348
2022_00953,37.55668291,127.1695273,서울특별시 강동구 고덕로 360
2022_00954,37.55668291,127.1695273,서울특별시 강동구 고덕로 360
2022_00955,37.50887105,126.8579863,서울특별시 구로구 중앙로 121
2022_00956,37.49857739,126.8631491,서울특별시 구로구 중앙로1길 18-19
2022_00957,,,서울특별시 은평구 연서로19길 9
2022_00958,37.60270473,127.0914659,서울특별시 중랑구 상봉중앙로8길 76
2022_00959,37.59362566,127.0877347,서울특별시 중랑구 봉우재로37길 17
2022_00960,,,서울특별시 은평구 연서로19길 9
2022_00961,,,서울특별시 은평구 연서로17길 12
2022_00962,37.65082219,127.0561606,서울특별시 노원구 동일로215길 48
2022_00963,,,서울특별시 은평구 연서로17길 12
2022_00964,,,서울특별시 강남구 남부순환로 2803
2022_00965,,,서울특별시 은평구 연서로17길 12
2022_00966,37.66572626,127.0458918,서울특별시 도봉구 도봉로150길 42
2022_00967,37.61680164,127.0868849,서울특별시 중랑구 신내로21길 16
2022_00968,37.47975035,127.0522282,서울특별시 강남구 개포로 264
2022_00969,37.51512525,127.07813,서울특별시 송파구 올림픽로 99
2022_00970,37.59121306,127.0722004,서울특별시 중랑구 망우로26길 43
2022_00971,37.60584942,127.0209852,서울특별시 성북구 길음로9길 40
2022_00972,37.62876504,127.0743597,서울특별시 노원구 동일로192다길 51
2022_00973,37.50775811,126.86131,서울특별시 양천구 목동동로 10
2022_00974,37.47906481,126.8890973,서울특별시 금천구 디지털로 207
2022_00975,37.47906481,126.8890973,서울특별시 금천구 디지털로 207
2022_00976,37.52798461,126.9995615,서울특별시 용산구 보광로 40
2022_00977,37.55741872,126.8270293,서울특별시 강서구 마곡중앙로 36
2022_00978,37.59943033,126.9184641,서울특별시 은평구 은평로 96
2022_00979,37.53379964,127.0731493,서울특별시 광진구 뚝섬로 576
2022_00980,37.5171864,126.9127497,서울특별시 영등포구 경인로114길 62
2022_00981,37.59447253,127.012706,서울특별시 성북구 성북로4길 52
2022_00982,37.62129906,127.0518475,서울특별시 성북구 한천로 713
2022_00983,37.59581313,127.0853434,서울특별시 중랑구 면목로 491
2022_00984,37.52024054,126.9264067,서울특별시 영등포구 의사당대로 127
2022_00985,37.59044759,127.0287636,서울특별시 성북구 개운사길 83-15
2022_00986,37.59044759,127.0287636,서울특별시 성북구 개운사길 83-15
2022_00987,37.59044759,127.0287636,서울특별시 성북구 개운사길 83-15
2022_00988,37.56970041,126.9014174,서울특별시 마포구 월드컵북로 235
2022_00989,37.46837715,126.8931347,서울특별시 금천구 범안로17길 41
2022_00990,37.55676242,126.9776906,서울특별시 중구 퇴계로2길 15-6
2022_00991,37.47902076,126.8422575,서울특별시 구로구 천왕로 9
2022_00992,37.58713907,127.0573823,서울특별시 동대문구 망우로12길 61
2022_00993,37.47330076,127.0230163,서울특별시 서초구 바우뫼로7길 51
2022_00994,37.59044759,127.0287636,서울특별시 성북구 개운사길 83-15
2022_00995,37.62925329,127.0586842,서울특별시 노원구 광운로 132
2022_00996,37.49233562,126.9624478,서울특별시 동작구 사당로 90
2022_00997,37.59044759,127.0287636,서울특별시 성북구 개운사길 83-15
2022_00998,37.57356204,127.0227367,서울특별시 종로구 난계로29가길 19
2022_00999,37.50041961,126.9115445,서울특별시 영등포구 신풍로 77
2022_01000,37.5515008,126.9139502,서울특별시 마포구 양화로 45
2022_01001,37.55456191,126.9475434,서울특별시 마포구 대흥로24길 27
2022_01002,37.50239027,126.9959653,서울특별시 서초구 반포대로 275
2022_01003,37.57547229,127.0371123,서울특별시 동대문구 정릉천동로 36
2022_01004,37.51512525,127.07813,서울특별시 송파구 올림픽로 99
2022_01005,37.50801505,127.0902835,서울특별시 송파구 잠실로 62
2022_01006,37.65716057,127.0275933,서울특별시 도봉구 시루봉로 71
2022_01007,37.66510797,127.0469105,서울특별시 도봉구 마들로 616
2022_01008,37.54695507,126.9362273,서울특별시 마포구 독막로28길 10
2022_01009,37.60935341,127.0249739,서울특별시 성북구 숭인로2길 61
2022_01010,37.65747634,127.0774342,서울특별시 노원구 한글비석로14길 8
2022_01011,37.54472977,126.8615933,서울특별시 강서구 등촌로 163
2022_01012,37.47096289,126.9064341,서울특별시 금천구 독산로80가길 29
2022_01013,37.65778635,127.0492757,서울특별시 도봉구 노해로69길 103
2022_01014,37.48344222,127.131834,서울특별시 송파구 충민로 152
2022_01015,37.63828783,127.0627161,서울특별시 노원구 섬밭로 265
2022_01016,37.53784123,127.0689943,서울특별시 광진구 능동로 69
2022_01017,37.49233562,126.9624478,서울특별시 동작구 사당로 90
2022_01018,37.53156323,126.9691466,서울특별시 용산구 한강대로43길 13
2022_01019,37.53413819,127.1450708,서울특별시 강동구 명일로 172
2022_01020,37.56136855,127.0699154,서울특별시 동대문구 천호대로97길 9
2022_01021,37.55577128,126.9433549,서울특별시 마포구 대흥로 175
2022_01022,37.50714272,126.894325,서울특별시 영등포구 도영로 2-5
2022_01023,37.57775047,127.0324772,서울특별시 동대문구 왕산로 86
2022_01024,37.65359643,127.0391795,서울특별시 도봉구 해등로 113
2022_01025,37.48444021,127.0679602,서울특별시 강남구 삼성로 11
2022_01026,37.57514099,127.0040497,서울특별시 종로구 율곡로20길 24
2022_01027,37.5612967,126.9196833,서울특별시 마포구 연남로5길 44
2022_01028,37.51500787,126.8578385,서울특별시 양천구 목동서로 400
2022_01029,37.61872537,127.0670846,서울특별시 노원구 마들로 31
2022_01030,37.48481872,126.9280816,서울특별시 관악구 신림로65길 27
2022_01031,37.4898994,126.8889619,서울특별시 구로구 도림로 59
2022_01032,37.60935341,127.0249739,서울특별시 성북구 숭인로2길 61
2022_01033,37.50714272,126.894325,서울특별시 영등포구 도영로 2-5
2022_01034,37.55806808,126.9513991,서울특별시 서대문구 북아현로1가길 20
2022_01035,37.68223505,127.0489127,서울특별시 도봉구 도봉로180길 50
2022_01036,37.46375636,126.9091263,서울특별시 금천구 독산로50길 89
2022_01037,37.5366912,126.9695466,서울특별시 용산구 백범로90길 38
2022_01038,37.57672076,126.908207,서울특별시 서대문구 응암로 33
2022_01039,37.51273157,127.1183997,서울특별시 송파구 위례성대로8길 28
2022_01040,37.50041961,126.9115445,서울특별시 영등포구 신풍로 77
2022_01041,37.53059009,126.899629,서울특별시 영등포구 당산로42길 16
2022_01042,37.50495671,126.924395,서울특별시 동작구 대방동27길 4
2022_01043,37.5213593,127.1049717,서울특별시 송파구 올림픽로 435
2022_01044,37.5175214,126.9107121,서울특별시 영등포구 경인로 882
2022_01045,37.51724645,126.9135461,서울특별시 영등포구 경인로114가길 14
2022_01046,37.51313818,127.0930487,서울특별시 송파구 송파대로 567
2022_01047,37.51512525,127.07813,서울특별시 송파구 올림픽로 99
2022_01048,37.50753416,127.0932143,서울특별시 송파구 잠실로 88
2022_01049,37.5834678,126.908609,서울특별시 은평구 증산로 291
2022_01050,37.54618158,127.0746642,서울특별시 광진구 광나루로20길 17
2022_01051,37.64173321,127.0347716,서울특별시 도봉구 우이천로20길 7
2022_01052,37.66180588,127.0452835,서울특별시 도봉구 마들로 579-19
2022_01053,37.49642492,126.8919528,서울특별시 구로구 가마산로 284
2022_01054,37.55676242,126.9776906,서울특별시 중구 퇴계로2길 15-6
2022_01055,37.52678582,127.024455,서울특별시 강남구 압구정로 151
2022_01056,37.47975035,127.0522282,서울특별시 강남구 개포로 264
2022_01057,37.56895705,127.0505799,서울특별시 동대문구 천호대로 257
2022_01058,37.62842693,127.0779323,서울특별시 노원구 공릉로 206
2022_01059,37.60992599,127.0154584,서울특별시 성북구 서경로 60
2022_01060,37.62842693,127.0779323,서울특별시 노원구 공릉로 206
2022_01061,37.54237928,126.9879185,서울특별시 용산구 신흥로2길 58
2022_01062,37.51653419,126.8408947,서울특별시 양천구 남부순환로83길 17
2022_01063,37.55344749,127.12566,서울특별시 강동구 상암로 11
2022_01064,37.49761457,127.1025318,서울특별시 송파구 송파대로 345
2022_01065,37.45644775,127.0162547,서울특별시 서초구 양재대로2길 100-11
2022_01066,37.48943855,127.0284204,서울특별시 서초구 서운로 62
2022_01067,37.49170973,127.0291088,서울특별시 서초구 효령로77길 30
2022_01068,37.49761457,127.1025318,서울특별시 송파구 송파대로 345
2022_01069,37.64999808,127.0433017,서울특별시 도봉구 해등로 50
2022_01070,37.63089359,127.0386803,서울특별시 강북구 오현로 207
2022_01071,37.55204782,126.8225609,서울특별시 강서구 수명로1길 16
2022_01072,37.5551916,127.0163594,서울특별시 중구 동호로10길 30
2022_01073,37.51673328,127.0898891,서울특별시 송파구 올림픽로 135
2022_01074,37.55020472,127.1660592,서울특별시 강동구 상암로79길 88
2022_01075,37.47831252,126.9453738,서울특별시 관악구 청룡길 78
2022_01076,37.57285496,127.0524012,서울특별시 동대문구 답십리로 130
2022_01077,37.59447253,127.012706,서울특별시 성북구 성북로4길 52
2022_01078,37.52975476,126.8456408,서울특별시 강서구 강서로7길 38-6
2022_01079,37.66093246,127.0278928,서울특별시 도봉구 방학로 193
2022_01080,37.60232918,127.0282416,서울특별시 성북구 정릉로52길 46
2022_01081,37.50775811,126.86131,서울특별시 양천구 목동동로 10
2022_01082,37.64855942,127.0758816,서울특별시 노원구 노원로22길 71
2022_01083,37.64783908,127.0783683,서울특별시 노원구 한글비석로8길 20
2022_01084,37.56657481,127.0232614,서울특별시 중구 난계로 169
2022_01085,37.64989957,127.0757054,서울특별시 노원구 중계로 233
2022_01086,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01087,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01088,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01089,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01090,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01091,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01092,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01093,37.4656521,127.0271812,서울특별시 서초구 태봉로2길 60
2022_01094,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01095,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01096,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01097,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01098,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01099,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01100,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01101,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01102,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01103,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01104,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01105,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01106,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01107,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01108,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01109,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01110,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01111,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01112,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01113,37.54724497,126.8322439,서울특별시 강서구 화곡로13길 107
2022_01114,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01115,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01116,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01117,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01118,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01119,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01120,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01121,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01122,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01123,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01124,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01125,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01126,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01127,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01128,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01129,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01130,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01131,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01132,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01133,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01134,37.66510797,127.0469105,서울특별시 도봉구 마들로 616
2022_01135,37.51704132,126.8881514,서울특별시 영등포구 선유로 33
2022_01136,37.56990129,126.9178357,서울특별시 서대문구 모래내로 151
2022_01137,37.51273157,127.1183997,서울특별시 송파구 위례성대로8길 28
2022_01138,37.51687955,126.975899,서울특별시 용산구 이촌로88길 30
2022_01139,37.65470356,127.066191,서울특별시 노원구 노해로 508
2022_01140,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01141,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01142,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01143,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01144,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01145,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01146,37.60207313,127.0934243,서울특별시 중랑구 신내로7가길 31
2022_01147,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01148,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01149,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01150,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01151,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01152,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01153,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01154,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01155,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01156,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01157,37.60479886,126.9054022,서울특별시 은평구 갈현로11길 46
2022_01158,37.55695178,126.9424587,서울특별시 서대문구 신촌로 149
2022_01159,37.50992351,126.9304186,서울특별시 동작구 여의대방로44길 47
2022_01160,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01161,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01162,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01163,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01164,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01165,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01166,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01167,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01168,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01169,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01170,37.6013558,127.0928005,서울특별시 중랑구 신내로7나길 24
2022_01171,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01172,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01173,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01174,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01175,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01176,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01177,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01178,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01179,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01180,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01181,37.60751055,126.9221382,서울특별시 은평구 서오릉로 80
2022_01182,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01183,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01184,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01185,37.5558425,126.85999,서울특별시 강서구 양천로62길 41
2022_01186,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01187,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01188,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01189,37.49761457,127.1025318,서울특별시 송파구 송파대로 345
2022_01190,37.55516675,127.1438388,서울특별시 강동구 고덕로 131
2022_01191,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01192,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01193,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01194,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01195,37.50218704,126.8916637,서울특별시 구로구 공원로6길 25
2022_01196,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01197,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01198,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01199,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01200,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01201,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01202,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01203,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01204,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01205,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01206,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01207,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01208,37.4898994,126.8889619,서울특별시 구로구 도림로 59
2022_01209,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01210,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01211,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01212,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01213,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01214,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01215,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01216,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01217,37.47302437,126.9028245,서울특별시 금천구 독산로 293
2022_01218,37.47302437,126.9028245,서울특별시 금천구 독산로 293
