"자치구별(1)",자치구별(2),2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"서울시",양천구,583,2348,2,1239,4,391,257,528,-,-,1,84,-,-,-,-,-,-,5,5,167,-,2,101,145,-,-,-,587,2630,2,1200,5,621,262,520,-,-,2,183,-,-,-,-,-,-,5,5,164,-,2,101,145,-,-,-,594,2832,2,1201,5,650,264,528,-,-,3,280,-,-,-,-,-,-,5,5,168,-,3,168,144,-,-,-,591,2907,2,1173,7,823,258,515,-,-,3,280,-,-,-,-,-,-,5,5,170,-,2,101,144,10,-,-,610,2936,2,1118,6,822,269,543,-,-,3,280,-,-,-,-,-,-,5,7,176,-,3,131,146,35,-,-,609,2907,2,1138,5,776,267,545,-,-,3,279,-,-,-,-,-,-,4,7,176,-,3,133,149,29,-,-,613,2853,2,1100,5,764,274,479,-,-,3,279,-,-,-,-,-,-,4,5,173,-,3,168,149,58,-,-,621,2757,2,1064,5,750,274,383,-,3,279,-,-,-,-,-,-,4,-,177,-,3,192,153,89,-,-,627,2791,2,1074,6,777,277,379,-,4,279,-,-,-,-,-,-,4,-,179,-,3,196,152,86,-,-,626,2622,3,1196,5,421,279,350,-,-,5,372,-,-,-,-,-,-,4,-,177,-,3,197,150,86,-,-,638,2886,3,1270,5,453,286,329,-,-,4,596,-,-,-,-,-,-,3,-,183,-,3,197,151,41,-,-,651,3041,3,1310,5,453,293,367,0,0,3,661,0,0,0,0,0,0,3,0,191,0,4,209,149,41,0,0,663,3092,3,1310,5,453,306,359,-,-,3,720,-,-,-,-,-,-,-,-,3,-,188,-,4,209,151,41,-,-,675,2888,3,1213,5,451,317,303,-,-,3,720,-,-,-,-,-,-,-,-,3,-,184,-,4,189,156,12,-,-
"서울시",강서구,652,3254,1,100,14,1372,310,959,2,-,6,783,-,-,-,-,-,-,3,-,180,-,1,38,134,-,1,2,660,3515,2,392,14,1267,309,853,2,-,6,884,-,-,-,-,-,-,3,-,181,-,2,99,140,18,1,2,664,3592,3,557,15,1201,311,725,2,-,7,990,-,-,-,-,-,-,3,-,181,-,2,99,139,18,1,2,673,3695,3,544,16,1242,312,694,2,-,7,1068,-,-,-,-,-,-,3,-,182,-,2,99,145,46,1,2,688,3633,3,524,16,1234,320,662,2,-,7,1107,-,-,-,-,-,-,3,-,184,-,1,61,151,43,1,2,708,3260,3,501,16,1227,325,575,2,-,5,827,-,-,-,-,-,-,3,-,191,-,1,61,161,69,1,-,739,3618,3,500,15,1188,343,585,2,-,6,1001,-,-,-,-,-,-,3,-,195,-,4,247,168,97,-,-,777,3508,3,459,16,1366,358,544,-,5,831,-,-,-,-,-,-,3,-,207,-,3,183,182,125,-,-,802,3616,4,816,15,1205,368,612,2,4,691,-,-,-,-,-,-,3,-,215,-,3,183,187,107,1,2,836,3976,4,974,17,1365,392,551,2,-,4,658,-,-,-,-,-,-,3,-,219,-,4,312,191,116,-,-,861,4729,4,1311,17,1354,410,541,2,-,5,941,-,-,-,-,-,-,3,-,225,-,6,448,189,134,-,-,887,4802,4,1272,16,1134,430,546,2,0,5,936,0,0,0,0,1,177,3,0,232,0,7,509,187,228,0,0,921,5205,4,1445,17,1247,454,542,2,-,5,1032,-,-,-,-,-,-,1,177,3,-,237,-,8,536,190,226,-,-,934,5152,4,1385,18,1301,458,550,2,-,5,1024,-,-,-,-,-,-,1,163,3,-,242,-,8,519,193,210,-,-
"서울시",구로구,496,2815,1,215,2,173,231,585,1,897,5,640,1,233,-,-,-,-,1,-,144,-,1,49,108,21,1,2,242,2785,2,1112,4,340,229,524,2,1,4,575,1,233,-,-,-,-,-,-,-,-,-,-,-,-,-,-,513,3056,2,1112,5,403,229,518,2,1,4,676,1,233,-,-,-,-,1,-,153,-,1,60,114,51,1,2,524,3307,2,1109,7,477,239,484,2,1,4,676,1,437,-,-,-,-,1,-,156,-,1,68,110,53,1,2,539,3761,2,1269,8,641,248,460,2,1,6,854,1,437,-,-,-,-,1,-,161,-,1,68,108,29,1,2,550,3724,2,1268,8,634,251,422,2,1,5,837,1,426,-,-,-,-,1,-,165,-,2,105,112,29,1,2,566,3866,2,1274,8,608,264,415,2,1,5,1039,1,431,-,-,-,-,2,-,168,-,1,67,112,29,1,2,557,3893,2,1261,8,608,262,368,-,5,1110,1,430,-,-,-,-,2,-,166,-,1,67,109,47,1,2,556,4403,2,1264,8,560,259,400,2,7,1652,1,430,-,-,-,-,2,-,164,-,1,55,110,42,-,-,559,4675,2,1277,8,663,259,264,2,-,8,1895,1,404,-,-,-,-,1,-,166,-,2,128,110,44,-,-,569,4433,2,1275,8,726,266,236,2,-,7,1601,1,403,-,-,-,-,1,-,170,-,2,128,110,64,-,-,583,4628,2,1275,8,642,271,268,2,0,7,1646,1,403,0,0,1,182,1,0,174,0,2,128,114,84,0,0,601,4744,2,1277,8,529,286,259,2,-,7,1900,1,403,-,-,-,-,1,188,1,-,177,-,2,104,114,84,-,-,596,4776,2,1283,8,592,288,304,2,-,7,1894,1,404,-,-,-,-,1,167,1,-,173,-,1,54,112,78,-,-
"서울시",금천구,283,1113,1,141,4,351,130,491,-,-,1,77,-,-,-,-,-,-,-,-,93,-,1,53,53,-,-,-,290,1350,1,141,6,481,131,528,-,-,2,151,-,-,-,-,-,-,-,-,94,-,1,39,55,10,-,-,305,1692,1,146,6,527,136,456,-,-,4,502,-,-,-,-,-,-,-,-,97,-,1,47,60,14,-,-,306,1829,1,189,4,384,131,401,-,-,6,808,-,-,-,-,-,-,-,-,99,-,1,47,64,-,-,-,315,1874,1,189,4,383,133,404,-,-,6,837,-,-,-,-,-,-,-,-,100,-,1,47,70,14,-,-,319,2128,1,189,7,855,135,438,-,-,4,585,-,-,-,-,-,-,-,-,100,-,1,47,71,14,-,-,336,1993,1,189,6,704,145,422,-,-,4,621,-,-,-,-,-,-,-,-,104,-,1,47,75,10,-,-,330,2035,1,236,6,704,143,388,-,4,621,-,-,-,-,-,-,-,-,101,-,1,47,74,39,-,-,339,1911,1,225,6,626,151,342,-,4,621,-,-,-,-,-,-,-,-,103,-,1,47,73,50,-,-,356,2161,1,242,6,627,158,268,-,-,4,640,-,-,-,-,-,-,-,-,106,-,3,334,78,50,-,-,354,2220,1,242,6,628,160,271,-,-,4,671,-,-,-,-,-,-,-,-,106,-,3,348,74,60,-,-,356,2181,1,242,4,365,167,243,0,0,4,671,0,0,0,0,1,212,0,0,105,0,4,409,70,39,0,0,358,2136,1,242,4,339,164,236,-,-,4,664,-,-,-,-,-,-,1,219,-,-,108,-,4,397,72,39,-,-,365,2125,1,225,4,339,172,240,-,-,4,663,-,-,-,-,-,-,1,216,-,-,106,-,4,397,73,45,-,-
"서울시",영등포구,676,4977,7,2585,9,744,285,537,9,-,6,995,-,-,-,-,-,-,2,-,214,-,2,116,142,-,-,-,698,5448,7,2540,10,1169,295,586,9,-,7,1065,-,-,-,-,-,-,2,-,220,-,2,88,146,-,-,-,681,5151,7,2258,9,1081,285,542,8,-,8,1182,-,-,-,-,-,-,2,-,216,-,2,88,144,-,-,-,678,5335,7,2293,10,1119,282,584,9,-,8,1251,-,-,-,-,-,-,2,-,215,-,2,88,143,-,-,-,699,5534,7,2207,10,1047,298,555,9,-,10,1582,-,-,-,-,-,-,2,-,216,-,3,143,144,-,-,-,707,5864,7,2147,11,1183,303,504,9,-,12,1905,-,-,-,-,-,-,1,-,219,-,3,125,142,-,-,-,724,5789,7,2061,10,1147,309,454,9,-,12,2032,-,-,-,-,-,-,2,-,228,-,2,95,145,-,-,-,729,5604,7,2129,9,998,317,434,10,11,1934,-,-,-,-,-,-,2,-,226,-,2,95,145,14,-,-,738,5642,7,2128,8,851,325,392,8,12,2202,-,-,-,-,-,-,2,-,232,-,1,55,143,14,-,-,756,5601,7,2092,8,869,336,335,8,-,12,2166,-,-,-,-,-,-,1,-,234,-,2,101,148,38,-,-,779,5837,7,2110,8,905,354,342,8,-,13,2339,-,-,-,-,-,-,1,-,238,-,2,103,148,38,-,-,793,6157,7,2046,8,716,366,348,9,0,13,2568,0,0,0,0,1,239,0,0,239,0,3,177,147,63,0,0,797,5914,7,1998,8,698,377,330,10,-,12,2419,-,-,-,-,-,-,1,239,-,-,232,-,3,156,147,74,-,-,797,5520,7,2013,9,796,379,340,10,-,9,1954,-,-,-,-,-,-,1,180,-,-,230,-,4,197,148,40,-,-
"서울시",동작구,515,2460,2,1300,4,376,232,449,-,-,2,256,-,-,-,-,-,-,1,-,150,-,1,50,123,29,-,-,528,2826,2,1657,5,434,242,406,-,-,2,256,-,-,-,-,-,-,1,-,155,-,1,50,120,23,-,-,534,2814,2,1657,5,417,239,362,-,-,2,305,-,-,-,-,-,-,1,-,162,-,1,50,122,23,-,-,536,2871,2,1656,5,409,239,372,-,-,2,332,-,-,-,-,-,-,1,-,160,-,1,59,126,43,-,-,550,2925,2,1632,5,393,242,333,-,-,3,520,-,-,-,-,-,-,1,-,164,-,-,-,133,47,-,-,556,2919,2,1606,5,411,243,303,-,-,3,522,-,-,-,-,-,-,1,-,165,-,1,30,136,47,-,-,559,2902,2,1599,5,401,250,297,-,-,3,522,-,-,-,-,-,-,1,-,166,-,1,30,131,53,-,-,560,2865,2,1599,5,401,251,266,-,3,522,-,-,-,-,-,-,1,-,168,-,1,30,129,47,-,-,570,2927,2,1599,5,393,257,323,-,3,535,-,-,-,-,-,-,2,-,168,-,1,30,132,47,-,-,576,2747,2,1536,5,310,259,285,-,-,3,523,-,-,-,-,-,-,2,-,172,-,1,50,132,43,-,-,588,2781,2,1572,5,315,269,278,-,-,3,523,-,-,-,-,-,-,2,-,173,-,1,50,133,43,-,-,595,2826,2,1550,5,317,274,284,0,0,3,527,0,0,0,0,0,0,2,0,175,0,1,50,133,98,0,0,595,2792,2,1550,5,317,279,254,-,-,3,527,-,-,-,-,-,-,-,-,2,-,173,-,1,48,130,96,-,-,594,2483,2,1562,4,198,278,247,-,-,2,355,-,-,-,-,-,-,-,-,2,-,171,-,1,48,134,73,-,-
"서울시",관악구,657,1952,2,313,6,329,311,942,1,-,2,368,-,-,-,-,-,-,1,-,193,-,-,-,141,-,-,-,652,2052,2,313,5,329,309,980,2,-,2,407,-,-,-,-,-,-,-,-,191,-,-,-,141,23,-,-,651,1903,2,313,4,266,305,865,2,-,2,407,-,-,-,-,-,-,-,-,192,-,-,-,144,52,-,-,659,2166,2,458,6,388,302,810,2,-,2,433,-,-,-,-,-,-,-,-,195,-,-,-,150,77,-,-,661,2386,2,463,7,456,296,780,2,-,3,610,-,-,-,-,-,-,-,-,197,-,-,-,154,77,-,-,664,2418,2,461,8,478,301,754,2,-,3,645,-,-,-,-,-,-,1,-,196,-,-,-,151,80,-,-,666,2435,2,472,8,534,299,673,2,-,3,676,-,-,-,-,-,-,1,-,202,-,-,-,149,80,-,-,673,2341,2,479,8,515,300,577,-,3,692,-,-,-,-,-,-,1,-,205,-,-,-,154,78,-,-,681,2406,2,484,9,604,306,527,3,3,677,-,-,-,-,-,-,1,-,203,-,-,-,154,114,-,-,693,2353,1,287,10,786,318,476,3,-,3,666,-,-,-,-,-,-,1,-,203,-,2,30,152,108,-,-,698,2459,1,291,11,820,324,442,3,-,3,655,-,-,-,-,-,-,1,-,200,-,2,86,153,165,-,-,710,2503,1,291,11,779,333,409,3,0,3,652,0,0,0,0,0,0,1,0,204,0,3,133,151,239,0,0,714,2430,1,289,11,770,342,322,3,-,3,671,-,-,-,-,-,-,-,-,1,-,205,-,4,178,144,200,-,-,712,2280,1,289,12,940,346,294,3,-,2,397,-,-,-,-,-,-,-,-,1,-,202,-,4,178,141,182,-,-
"서울시",서초구,1088,2685,1,1156,6,719,504,434,2,-,3,202,-,-,-,-,-,-,9,6,311,-,4,168,247,-,1,-,1145,2831,1,1322,6,695,533,472,2,-,2,158,-,-,-,-,-,-,10,6,320,10,4,168,267,-,-,-,1139,3027,1,1332,7,829,546,520,1,-,2,162,-,-,-,-,-,-,8,6,317,10,4,168,253,-,-,-,1172,3132,1,1335,8,897,558,554,1,-,2,162,-,-,-,-,-,-,8,6,326,10,4,168,264,-,-,-,1184,3160,1,1355,8,898,569,535,1,-,2,162,-,-,-,-,-,-,7,6,323,6,5,198,268,-,-,-,1209,3173,1,1356,10,920,577,489,7,-,2,198,-,-,-,-,-,-,7,1,320,6,5,198,280,5,-,-,1216,3300,1,1356,10,959,590,417,7,-,3,364,-,-,-,-,-,-,7,-,313,6,5,193,280,5,-,-,1229,3543,1,1356,10,955,603,359,6,4,568,-,-,-,-,-,-,6,-,319,16,5,279,275,10,-,-,1201,3501,1,1356,11,948,600,324,6,4,571,-,-,-,-,-,-,5,-,309,8,5,289,260,5,-,-,1226,3613,1,1356,12,975,626,300,6,-,4,582,-,-,-,-,-,-,5,-,313,8,6,381,252,11,1,-,1251,3682,1,1356,13,1057,661,298,7,-,4,582,-,-,-,-,-,-,4,-,311,8,5,369,244,6,1,6,1306,3679,1,1362,12,1013,715,325,8,0,4,597,0,0,0,0,0,0,5,0,311,18,6,332,243,26,1,6,1371,3783,1,1362,13,1042,774,407,8,-,4,600,-,-,-,-,-,-,-,-,5,-,310,12,6,331,250,29,-,-,1416,3834,1,1370,14,1090,817,445,8,-,4,618,-,-,-,-,-,-,-,-,5,-,307,17,6,265,254,29,-,-
"서울시",강남구,2302,6585,6,3858,25,1102,1310,924,1,-,1,113,2,214,-,-,-,-,19,2,584,26,5,324,349,22,-,-,2343,6398,5,3326,27,1320,1357,1082,1,-,1,113,1,131,-,-,-,-,18,21,573,54,5,324,355,27,-,-,2369,6672,5,3328,29,1541,1378,1135,-,-,1,113,1,131,-,-,-,-,20,30,570,13,5,354,360,27,-,-,2407,7157,4,3105,34,1924,1399,1354,-,-,1,113,1,131,-,-,-,-,19,21,573,19,8,461,368,29,-,-,2452,7306,4,3104,34,1900,1435,1347,-,-,2,420,-,-,-,-,-,-,19,21,581,28,8,462,369,24,-,-,2476,7599,4,3107,35,2084,1466,1385,-,-,2,419,-,-,-,-,-,-,17,14,570,28,9,514,373,48,-,-,2531,7828,4,3105,33,2107,1508,1524,-,-,3,544,-,-,-,-,-,-,17,14,581,46,8,444,377,44,-,-,2559,8082,4,3115,33,2067,1543,1516,4,6,796,-,-,-,-,-,-,16,13,573,52,8,507,372,16,-,-,2594,8368,4,3115,33,2099,1585,1449,5,9,1048,-,-,-,-,-,-,16,1,570,50,10,592,362,14,-,-,2643,8700,4,3125,33,2071,1636,1461,5,1,9,1194,-,-,-,-,-,-,15,1,565,56,11,752,365,39,-,-,2693,8637,3,3013,32,2040,1697,1388,5,1,9,1267,-,-,-,-,-,-,14,1,558,56,12,815,363,56,-,-,2790,8852,3,3055,34,2186,1787,1342,6,1,9,1395,0,0,0,0,0,0,13,5,544,44,11,769,383,55,0,0,2815,8856,3,3052,34,2195,1831,1342,6,1,9,1338,-,-,-,-,-,-,-,-,13,5,534,38,14,859,371,26,-,-,2866,8559,4,3248,35,2237,1892,1352,6,1,7,1082,-,-,-,-,-,-,-,-,13,5,526,38,9,563,374,33,-,-
"서울시",송파구,954,5466,2,3180,12,829,426,856,1,28,3,320,1,219,-,-,-,-,4,-,295,-,1,34,209,-,-,-,974,5586,2,3180,12,879,435,856,1,28,4,390,1,219,-,-,-,-,4,-,295,-,1,34,219,-,-,-,982,6236,2,3180,14,1087,440,929,1,28,6,748,1,219,-,-,-,-,3,-,297,-,1,34,217,11,-,-,982,6273,2,3200,13,1152,436,804,3,28,6,837,1,218,-,-,-,-,3,-,296,-,1,30,220,4,1,-,1006,6511,2,3214,14,1273,451,696,4,28,6,1030,1,213,-,-,-,-,4,-,295,-,1,30,227,27,1,-,1018,6302,2,3203,14,1257,451,623,4,28,6,875,1,213,-,-,-,-,4,-,302,-,2,81,231,22,1,-,1048,6602,2,3203,14,1247,474,741,3,28,7,1067,1,213,-,-,-,-,3,-,305,-,2,81,237,22,-,-,1106,6677,2,3175,16,1334,508,664,3,8,1158,1,213,-,-,-,-,3,-,315,-,3,111,247,22,-,-,1129,6513,2,3155,16,1324,527,704,3,7,1009,1,213,-,-,-,-,3,-,318,-,2,82,250,26,-,-,1165,6687,2,3145,16,1208,558,653,3,-,9,1296,1,205,-,-,-,-,4,-,318,-,4,166,250,14,-,-,1194,6879,2,3095,17,1219,574,766,3,-,10,1407,1,200,-,-,-,-,4,-,327,-,4,176,252,16,-,-,1214,7211,2,3094,18,1206,586,780,4,0,11,1440,1,200,0,0,1,215,3,0,329,0,5,226,254,50,0,0,1250,7345,2,3111,21,1329,604,748,4,-,10,1356,1,200,-,-,-,-,1,201,3,-,336,-,7,350,261,50,-,-,1256,7179,2,3144,20,1413,619,668,4,-,9,1198,-,-,-,-,-,-,1,201,3,-,332,-,9,505,257,50,-,-
"서울시",강동구,691,5211,3,2118,8,746,324,935,-,-,5,963,1,278,-,-,-,-,1,10,193,-,2,161,154,-,-,-,705,5396,3,2315,8,675,327,909,-,-,5,1011,1,278,-,-,-,-,2,10,198,-,3,198,158,-,-,-,713,5591,3,2246,12,895,324,924,1,-,5,1019,1,278,-,-,-,-,2,10,203,-,3,200,159,19,-,-,722,5699,3,2145,12,930,334,981,1,-,6,1188,1,250,-,-,-,-,2,10,200,-,3,176,160,19,-,-,735,6138,3,2185,14,1013,334,788,1,-,7,1635,1,256,-,-,-,-,3,10,205,-,4,232,163,19,-,-,738,5767,3,2244,13,884,333,703,1,-,6,1464,1,255,-,-,-,-,3,10,207,-,4,188,167,19,-,-,758,5805,3,2245,15,954,343,733,1,-,5,1360,1,255,-,-,-,-,3,10,209,-,4,229,174,19,-,-,761,5937,3,2250,14,913,344,693,1,6,1673,-,-,-,-,-,-,3,10,212,-,5,379,173,19,-,-,771,5778,3,2266,15,949,341,618,3,6,1497,-,-,-,-,-,-,3,10,213,-,5,364,182,74,-,-,789,5890,3,2259,15,934,352,599,3,-,6,1595,-,-,-,-,-,-,3,9,217,-,5,365,185,129,-,-,823,5949,3,2259,14,845,376,612,3,-,7,1655,-,-,-,-,-,-,3,9,224,-,6,440,187,129,-,-,852,6276,3,2265,14,839,396,656,3,0,7,1918,0,0,0,0,0,0,3,9,234,0,6,432,186,157,0,0,867,6327,3,2265,14,856,405,648,3,-,6,1776,-,-,-,-,-,-,-,-,3,9,234,-,8,660,191,113,-,-,875,6207,3,2308,15,875,414,606,3,-,5,1637,-,-,-,-,-,-,-,-,3,9,233,-,9,659,190,113,-,-
